prior,reps,time,state,obs,action,value
seventy_thirty,7,12,1,1,1,-0
seventy_thirty,7,13,1,1,1,-0
seventy_thirty,7,14,1,1,1,-0
seventy_thirty,7,15,1,1,1,-0
seventy_thirty,7,16,1,1,1,-0
seventy_thirty,7,17,1,1,1,-0
seventy_thirty,7,18,1,1,1,-0
seventy_thirty,7,19,1,1,1,-0
seventy_thirty,7,20,1,1,1,-0
seventy_thirty,7,21,1,1,1,-0
seventy_thirty,7,22,1,1,1,-0
seventy_thirty,7,23,1,1,1,-0
seventy_thirty,7,24,1,1,1,-0
seventy_thirty,7,25,1,1,1,-0
seventy_thirty,7,26,1,1,1,-0
seventy_thirty,7,27,1,1,1,-0
seventy_thirty,7,28,1,1,1,-0
seventy_thirty,7,29,1,1,1,-0
seventy_thirty,7,30,1,1,1,-0
seventy_thirty,7,31,1,1,1,-0
seventy_thirty,7,32,1,1,1,-0
seventy_thirty,7,33,1,1,1,-0
seventy_thirty,7,34,1,1,1,-0
seventy_thirty,7,35,1,1,1,-0
seventy_thirty,7,36,1,1,1,-0
seventy_thirty,7,37,1,1,1,-0
seventy_thirty,7,38,1,1,1,-0
seventy_thirty,7,39,1,1,1,-0
seventy_thirty,7,40,1,1,1,-0
seventy_thirty,7,41,1,1,1,-0
seventy_thirty,7,42,1,1,1,-0
seventy_thirty,7,43,1,1,1,-0
seventy_thirty,7,44,1,1,1,-0
seventy_thirty,7,45,1,1,1,-0
seventy_thirty,7,46,1,1,1,-0
seventy_thirty,7,47,1,1,1,-0
seventy_thirty,7,48,1,1,1,-0
seventy_thirty,7,49,1,1,1,-0
seventy_thirty,7,50,1,1,1,-0
seventy_thirty,7,51,1,1,1,-0
seventy_thirty,7,52,1,1,1,-0
seventy_thirty,7,53,1,1,1,-0
seventy_thirty,7,54,1,1,1,-0
seventy_thirty,7,55,1,1,1,-0
seventy_thirty,7,56,1,1,1,-0
seventy_thirty,7,57,1,1,1,-0
seventy_thirty,7,58,1,1,1,-0
seventy_thirty,7,59,1,1,1,-0
seventy_thirty,7,60,1,1,1,-0
seventy_thirty,8,1,21,21,49,-47.952
seventy_thirty,8,2,2,2,3,-1.996002
seventy_thirty,8,3,1,1,1,-0
seventy_thirty,8,4,1,1,1,-0
seventy_thirty,8,5,1,1,1,-0
seventy_thirty,8,6,1,1,1,-0
seventy_thirty,8,7,1,1,1,-0
seventy_thirty,8,8,1,1,1,-0
seventy_thirty,8,9,1,1,1,-0
seventy_thirty,8,10,1,1,1,-0
seventy_thirty,8,11,1,1,1,-0
seventy_thirty,8,12,1,1,1,-0
seventy_thirty,8,13,1,1,1,-0
seventy_thirty,8,14,1,1,1,-0
seventy_thirty,8,15,1,1,1,-0
seventy_thirty,8,16,1,1,1,-0
seventy_thirty,8,17,1,1,1,-0
seventy_thirty,8,18,1,1,1,-0
seventy_thirty,8,19,1,1,1,-0
seventy_thirty,8,20,1,1,1,-0
seventy_thirty,8,21,1,1,1,-0
seventy_thirty,8,22,1,1,1,-0
seventy_thirty,8,23,1,1,1,-0
seventy_thirty,8,24,1,1,1,-0
seventy_thirty,8,25,1,1,1,-0
seventy_thirty,8,26,1,1,1,-0
seventy_thirty,8,27,1,1,1,-0
seventy_thirty,8,28,1,1,1,-0
seventy_thirty,8,29,1,1,1,-0
seventy_thirty,8,30,1,1,1,-0
seventy_thirty,8,31,1,1,1,-0
seventy_thirty,8,32,1,1,1,-0
seventy_thirty,8,33,1,1,1,-0
seventy_thirty,8,34,1,1,1,-0
seventy_thirty,8,35,1,1,1,-0
seventy_thirty,8,36,1,1,1,-0
seventy_thirty,8,37,1,1,1,-0
seventy_thirty,8,38,1,1,1,-0
seventy_thirty,8,39,1,1,1,-0
seventy_thirty,8,40,1,1,1,-0
seventy_thirty,8,41,1,1,1,-0
seventy_thirty,8,42,1,1,1,-0
seventy_thirty,8,43,1,1,1,-0
seventy_thirty,8,44,1,1,1,-0
seventy_thirty,8,45,1,1,1,-0
seventy_thirty,8,46,1,1,1,-0
seventy_thirty,8,47,1,1,1,-0
seventy_thirty,8,48,1,1,1,-0
seventy_thirty,8,49,1,1,1,-0
seventy_thirty,8,50,1,1,1,-0
seventy_thirty,8,51,1,1,1,-0
seventy_thirty,8,52,1,1,1,-0
seventy_thirty,8,53,1,1,1,-0
seventy_thirty,8,54,1,1,1,-0
seventy_thirty,8,55,1,1,1,-0
seventy_thirty,8,56,1,1,1,-0
seventy_thirty,8,57,1,1,1,-0
seventy_thirty,8,58,1,1,1,-0
seventy_thirty,8,59,1,1,1,-0
seventy_thirty,8,60,1,1,1,-0
seventy_thirty,9,1,21,21,49,-47.952
seventy_thirty,9,2,2,2,3,-1.996002
seventy_thirty,9,3,1,1,1,-0
seventy_thirty,9,4,1,1,1,-0
seventy_thirty,9,5,1,1,1,-0
seventy_thirty,9,6,1,1,1,-0
seventy_thirty,9,7,1,1,1,-0
seventy_thirty,9,8,1,1,1,-0
seventy_thirty,9,9,1,1,1,-0
seventy_thirty,9,10,1,1,1,-0
seventy_thirty,9,11,1,1,1,-0
seventy_thirty,9,12,1,1,1,-0
seventy_thirty,9,13,1,1,1,-0
seventy_thirty,9,14,1,1,1,-0
seventy_thirty,9,15,1,1,1,-0
seventy_thirty,9,16,1,1,1,-0
seventy_thirty,9,17,1,1,1,-0
seventy_thirty,9,18,1,1,1,-0
seventy_thirty,9,19,1,1,1,-0
seventy_thirty,9,20,1,1,1,-0
seventy_thirty,9,21,1,1,1,-0
seventy_thirty,9,22,1,1,1,-0
seventy_thirty,9,23,1,1,1,-0
seventy_thirty,9,24,1,1,1,-0
seventy_thirty,9,25,1,1,1,-0
seventy_thirty,9,26,1,1,1,-0
seventy_thirty,9,27,1,1,1,-0
seventy_thirty,9,28,1,1,1,-0
seventy_thirty,9,29,1,1,1,-0
seventy_thirty,9,30,1,1,1,-0
seventy_thirty,9,31,1,1,1,-0
seventy_thirty,9,32,1,1,1,-0
seventy_thirty,9,33,1,1,1,-0
seventy_thirty,9,34,1,1,1,-0
seventy_thirty,9,35,1,1,1,-0
seventy_thirty,9,36,1,1,1,-0
seventy_thirty,9,37,1,1,1,-0
seventy_thirty,9,38,1,1,1,-0
seventy_thirty,9,39,1,1,1,-0
seventy_thirty,9,40,1,1,1,-0
seventy_thirty,9,41,1,1,1,-0
seventy_thirty,9,42,1,1,1,-0
seventy_thirty,9,43,1,1,1,-0
seventy_thirty,9,44,1,1,1,-0
seventy_thirty,9,45,1,1,1,-0
seventy_thirty,9,46,1,1,1,-0
seventy_thirty,9,47,1,1,1,-0
seventy_thirty,9,48,1,1,1,-0
seventy_thirty,9,49,1,1,1,-0
seventy_thirty,9,50,1,1,1,-0
seventy_thirty,9,51,1,1,1,-0
seventy_thirty,9,52,1,1,1,-0
seventy_thirty,9,53,1,1,1,-0
seventy_thirty,9,54,1,1,1,-0
seventy_thirty,9,55,1,1,1,-0
seventy_thirty,9,56,1,1,1,-0
seventy_thirty,9,57,1,1,1,-0
seventy_thirty,9,58,1,1,1,-0
seventy_thirty,9,59,1,1,1,-0
seventy_thirty,9,60,1,1,1,-0
seventy_thirty,10,1,21,21,49,-47.952
seventy_thirty,10,2,2,2,3,-1.996002
seventy_thirty,10,3,1,1,1,-0
seventy_thirty,10,4,1,1,1,-0
seventy_thirty,10,5,1,1,1,-0
seventy_thirty,10,6,1,1,1,-0
seventy_thirty,10,7,1,1,1,-0
seventy_thirty,10,8,1,1,1,-0
seventy_thirty,10,9,1,1,1,-0
seventy_thirty,10,10,1,1,1,-0
seventy_thirty,10,11,1,1,1,-0
seventy_thirty,10,12,1,1,1,-0
seventy_thirty,10,13,1,1,1,-0
seventy_thirty,10,14,1,1,1,-0
seventy_thirty,10,15,1,1,1,-0
seventy_thirty,10,16,1,1,1,-0
seventy_thirty,10,17,1,1,1,-0
seventy_thirty,10,18,1,1,1,-0
seventy_thirty,10,19,1,1,1,-0
seventy_thirty,10,20,1,1,1,-0
seventy_thirty,10,21,1,1,1,-0
seventy_thirty,10,22,1,1,1,-0
seventy_thirty,10,23,1,1,1,-0
seventy_thirty,10,24,1,1,1,-0
seventy_thirty,10,25,1,1,1,-0
seventy_thirty,10,26,1,1,1,-0
seventy_thirty,10,27,1,1,1,-0
seventy_thirty,10,28,1,1,1,-0
seventy_thirty,10,29,1,1,1,-0
seventy_thirty,10,30,1,1,1,-0
seventy_thirty,10,31,1,1,1,-0
seventy_thirty,10,32,1,1,1,-0
seventy_thirty,10,33,1,1,1,-0
seventy_thirty,10,34,1,1,1,-0
seventy_thirty,10,35,1,1,1,-0
seventy_thirty,10,36,1,1,1,-0
seventy_thirty,10,37,1,1,1,-0
seventy_thirty,10,38,1,1,1,-0
seventy_thirty,10,39,1,1,1,-0
seventy_thirty,10,40,1,1,1,-0
seventy_thirty,10,41,1,1,1,-0
seventy_thirty,10,42,1,1,1,-0
seventy_thirty,10,43,1,1,1,-0
seventy_thirty,10,44,1,1,1,-0
seventy_thirty,10,45,1,1,1,-0
seventy_thirty,10,46,1,1,1,-0
seventy_thirty,10,47,1,1,1,-0
seventy_thirty,10,48,1,1,1,-0
seventy_thirty,10,49,1,1,1,-0
seventy_thirty,10,50,1,1,1,-0
seventy_thirty,10,51,1,1,1,-0
seventy_thirty,10,52,1,1,1,-0
seventy_thirty,10,53,1,1,1,-0
seventy_thirty,10,54,1,1,1,-0
seventy_thirty,10,55,1,1,1,-0
seventy_thirty,10,56,1,1,1,-0
seventy_thirty,10,57,1,1,1,-0
seventy_thirty,10,58,1,1,1,-0
seventy_thirty,10,59,1,1,1,-0
seventy_thirty,10,60,1,1,1,-0
